2026-07-30 14:46:45 | WARNING  | shms.config |  INTERNAL_API_TOKEN not set. Generated temporary token.
2026-07-30 17:30:44 | INFO     | shms.app | ACC KDI] acc3-kdi-04 HEARTBEAT: Received 3000 packets total.
2026-07-30 17:30:47 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-30 17:30:47 - {'strain_ue': 12.78, 'temp_c': 28.1}
2026-07-30 17:30:47 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-30 17:30:47 - {'strain_ue': -9.88, 'temp_c': 31.8}
2026-07-30 17:30:47 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-30 17:30:47 - {'strain_ue': 6.53, 'temp_c': 30.1}
2026-07-30 17:30:47 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-30 17:30:47 - {'strain_ue': 16.69, 'temp_c': 29.3}
2026-07-30 17:30:47 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-30 17:30:47 - {'strain_ue': -9.88, 'temp_c': 28.7}
2026-07-30 17:30:47 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN01 | time: 2026-07-30 17:30:47
2026-07-30 17:30:47 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN04 | time: 2026-07-30 17:30:47
2026-07-30 17:30:47 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN05 | time: 2026-07-30 17:30:47
2026-07-30 17:30:48 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN02 | time: 2026-07-30 17:30:47
2026-07-30 17:30:48 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN03 | time: 2026-07-30 17:30:47
2026-07-30 17:30:49 | INFO     | shms.app | acc2-kdi-01] Watchdog Triggered: No data for 15s. Reconnecting...
2026-07-30 17:30:52 | INFO     | shms.app | ACC KDI] acc3-kdi-04 HEARTBEAT: Received 4000 packets total.
2026-07-30 17:30:52 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-30 17:30:52 - {'strain_ue': 12.47, 'temp_c': 30.6}
2026-07-30 17:30:52 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-30 17:30:52 - {'strain_ue': 14.67, 'temp_c': 30.4}
2026-07-30 17:30:52 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-30 17:30:52 - {'strain_ue': -12.36, 'temp_c': 30.8}
2026-07-30 17:30:52 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-30 17:30:52 - {'strain_ue': 3.46, 'temp_c': 29.7}
2026-07-30 17:30:52 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-30 17:30:52 - {'strain_ue': -7.74, 'temp_c': 29.8}
2026-07-30 17:30:53 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN01 | time: 2026-07-30 17:30:52
2026-07-30 17:30:53 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN02 | time: 2026-07-30 17:30:52
2026-07-30 17:30:53 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN04 | time: 2026-07-30 17:30:52
2026-07-30 17:30:53 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN05 | time: 2026-07-30 17:30:52
2026-07-30 17:30:53 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN03 | time: 2026-07-30 17:30:52
2026-07-30 17:30:54 | INFO     | shms.app | ACC KDI] Connected to 103.111.81.238:5558 (acc2-kdi-01)
2026-07-30 17:30:57 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-30 17:30:57 - {'strain_ue': 10.91, 'temp_c': 31.6}
2026-07-30 17:30:57 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-30 17:30:57 - {'strain_ue': -8.39, 'temp_c': 31.3}
2026-07-30 17:30:57 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-30 17:30:57 - {'strain_ue': -11.65, 'temp_c': 30.9}
2026-07-30 17:30:57 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-30 17:30:57 - {'strain_ue': 14.24, 'temp_c': 28.2}
2026-07-30 17:30:57 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-30 17:30:57 - {'strain_ue': 4.29, 'temp_c': 28.1}
2026-07-30 17:30:57 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN01 | time: 2026-07-30 17:30:57
2026-07-30 17:30:58 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN03 | time: 2026-07-30 17:30:57
2026-07-30 17:30:58 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN04 | time: 2026-07-30 17:30:57
2026-07-30 17:30:58 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN02 | time: 2026-07-30 17:30:57
2026-07-30 17:30:58 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN05 | time: 2026-07-30 17:30:57
2026-07-30 17:31:00 | INFO     | shms.app | STATS] Running incremental stat aggregation...
2026-07-30 17:31:00 | INFO     | shms.stats | Processed 2 ANM3D sensors @ 2026-07-21 16:30:00
2026-07-30 17:31:01 | INFO     | shms.app | ACC KDI] acc3-kdi-04 HEARTBEAT: Received 5000 packets total.
2026-07-30 17:31:02 | INFO     | shms.stats | Processed 1 ATRHS sensors @ 2026-07-22 13:50:00
2026-07-30 17:31:02 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-30 17:31:02 - {'strain_ue': 12.86, 'temp_c': 28.8}
2026-07-30 17:31:02 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-30 17:31:02 - {'strain_ue': -12.31, 'temp_c': 28.7}
2026-07-30 17:31:02 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-30 17:31:02 - {'strain_ue': -6.6, 'temp_c': 28.7}
2026-07-30 17:31:02 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-30 17:31:02 - {'strain_ue': 16.32, 'temp_c': 31.8}
2026-07-30 17:31:02 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-30 17:31:02 - {'strain_ue': 5.26, 'temp_c': 31.7}
2026-07-30 17:31:02 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN01 | time: 2026-07-30 17:31:02
2026-07-30 17:31:02 | INFO     | shms.app | ACC KDI] acc2-kdi-01 HEARTBEAT: Received 1000 packets total.
2026-07-30 17:31:03 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN04 | time: 2026-07-30 17:31:02
2026-07-30 17:31:03 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN03 | time: 2026-07-30 17:31:02
2026-07-30 17:31:03 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN02 | time: 2026-07-30 17:31:02
2026-07-30 17:31:03 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN05 | time: 2026-07-30 17:31:02
2026-07-30 17:31:04 | INFO     | shms.stats | Processed 3 TEMPS sensors @ 2026-07-22 13:50:00
2026-07-30 17:31:05 | INFO     | shms.stats | Processed 5 Strain sensors @ 2026-07-30 17:10:00
2026-07-30 17:31:05 | INFO     | shms.stats | Processed 5 Strain sensors @ 2026-07-30 17:20:00
2026-07-30 17:31:05 | INFO     | shms.stats | Processed 6 Tiltmeter sensors @ 2026-07-13 16:00:00
2026-07-30 17:31:07 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-30 17:31:07 - {'strain_ue': 19.54, 'temp_c': 30.3}
2026-07-30 17:31:07 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-30 17:31:07 - {'strain_ue': -20.48, 'temp_c': 28.4}
2026-07-30 17:31:07 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-30 17:31:07 - {'strain_ue': 20.41, 'temp_c': 30.4}
2026-07-30 17:31:07 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-30 17:31:07 - {'strain_ue': -19.93, 'temp_c': 29.4}
2026-07-30 17:31:07 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-30 17:31:07 - {'strain_ue': 19.72, 'temp_c': 31.1}
2026-07-30 17:31:07 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN01 | time: 2026-07-30 17:31:07
2026-07-30 17:31:07 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN04 | time: 2026-07-30 17:31:07
2026-07-30 17:31:08 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN02 | time: 2026-07-30 17:31:07
2026-07-30 17:31:08 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN03 | time: 2026-07-30 17:31:07
2026-07-30 17:31:08 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN05 | time: 2026-07-30 17:31:07
2026-07-30 17:31:09 | INFO     | shms.app | ACC KDI] acc3-kdi-04 HEARTBEAT: Received 6000 packets total.
2026-07-30 17:31:11 | INFO     | shms.app | ACC KDI] acc2-kdi-01 HEARTBEAT: Received 2000 packets total.
2026-07-30 17:31:12 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-30 17:31:12 - {'strain_ue': 14.45, 'temp_c': 31.0}
2026-07-30 17:31:12 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-30 17:31:12 - {'strain_ue': -9.34, 'temp_c': 31.4}
2026-07-30 17:31:12 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-30 17:31:12 - {'strain_ue': 14.88, 'temp_c': 28.5}
2026-07-30 17:31:12 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-30 17:31:12 - {'strain_ue': -6.56, 'temp_c': 29.2}
2026-07-30 17:31:12 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-30 17:31:12 - {'strain_ue': 5.39, 'temp_c': 31.6}
2026-07-30 17:31:12 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN01 | time: 2026-07-30 17:31:12
2026-07-30 17:31:13 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN04 | time: 2026-07-30 17:31:12
2026-07-30 17:31:13 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN02 | time: 2026-07-30 17:31:12
2026-07-30 17:31:13 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN03 | time: 2026-07-30 17:31:12
2026-07-30 17:31:13 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN05 | time: 2026-07-30 17:31:12
2026-07-30 17:31:17 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-30 17:31:17 - {'strain_ue': 12.2, 'temp_c': 30.7}
2026-07-30 17:31:17 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-30 17:31:17 - {'strain_ue': -9.85, 'temp_c': 29.9}
2026-07-30 17:31:17 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-30 17:31:17 - {'strain_ue': 16.69, 'temp_c': 29.3}
2026-07-30 17:31:17 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-30 17:31:17 - {'strain_ue': 6.53, 'temp_c': 32.0}
2026-07-30 17:31:17 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-30 17:31:17 - {'strain_ue': -7.14, 'temp_c': 28.0}
2026-07-30 17:31:17 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN01 | time: 2026-07-30 17:31:17
2026-07-30 17:31:17 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN04 | time: 2026-07-30 17:31:17
2026-07-30 17:31:17 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN02 | time: 2026-07-30 17:31:17
2026-07-30 17:31:18 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN05 | time: 2026-07-30 17:31:17
2026-07-30 17:31:18 | INFO     | shms.app | ACC KDI] acc3-kdi-04 HEARTBEAT: Received 7000 packets total.
2026-07-30 17:31:18 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN03 | time: 2026-07-30 17:31:17
2026-07-30 17:31:20 | INFO     | shms.app | ACC KDI] acc2-kdi-01 HEARTBEAT: Received 3000 packets total.
2026-07-30 17:31:22 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-30 17:31:22 - {'strain_ue': 15.08, 'temp_c': 29.0}
2026-07-30 17:31:22 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-30 17:31:22 - {'strain_ue': -10.55, 'temp_c': 30.3}
2026-07-30 17:31:22 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-30 17:31:22 - {'strain_ue': 13.29, 'temp_c': 30.6}
2026-07-30 17:31:22 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-30 17:31:22 - {'strain_ue': 5.34, 'temp_c': 31.5}
2026-07-30 17:31:22 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-30 17:31:22 - {'strain_ue': -8.96, 'temp_c': 29.0}
2026-07-30 17:31:22 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN02 | time: 2026-07-30 17:31:22
2026-07-30 17:31:22 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN04 | time: 2026-07-30 17:31:22
2026-07-30 17:31:22 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN01 | time: 2026-07-30 17:31:22
2026-07-30 17:31:23 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN05 | time: 2026-07-30 17:31:22
2026-07-30 17:31:23 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN03 | time: 2026-07-30 17:31:22
2026-07-30 17:31:26 | INFO     | shms.app | ACC KDI] acc3-kdi-04 HEARTBEAT: Received 8000 packets total.
2026-07-30 17:31:27 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-30 17:31:27 - {'strain_ue': 16.73, 'temp_c': 29.7}
2026-07-30 17:31:27 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-30 17:31:27 - {'strain_ue': -8.79, 'temp_c': 30.1}
2026-07-30 17:31:27 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-30 17:31:27 - {'strain_ue': 4.07, 'temp_c': 29.4}
2026-07-30 17:31:27 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-30 17:31:27 - {'strain_ue': -9.17, 'temp_c': 28.7}
2026-07-30 17:31:27 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-30 17:31:27 - {'strain_ue': 14.09, 'temp_c': 29.8}
2026-07-30 17:31:27 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN02 | time: 2026-07-30 17:31:27
2026-07-30 17:31:28 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN04 | time: 2026-07-30 17:31:27
2026-07-30 17:31:28 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN05 | time: 2026-07-30 17:31:27
2026-07-30 17:31:28 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN03 | time: 2026-07-30 17:31:27
2026-07-30 17:31:28 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN01 | time: 2026-07-30 17:31:27
2026-07-30 17:31:28 | INFO     | shms.app | ACC KDI] acc2-kdi-01 HEARTBEAT: Received 4000 packets total.
2026-07-30 17:31:32 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-30 17:31:32 - {'strain_ue': 13.33, 'temp_c': 28.7}
2026-07-30 17:31:32 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-30 17:31:32 - {'strain_ue': -10.93, 'temp_c': 29.3}
2026-07-30 17:31:32 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-30 17:31:32 - {'strain_ue': 5.4, 'temp_c': 30.9}
2026-07-30 17:31:32 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-30 17:31:32 - {'strain_ue': -9.24, 'temp_c': 29.2}
2026-07-30 17:31:32 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-30 17:31:32 - {'strain_ue': 10.55, 'temp_c': 29.3}
2026-07-30 17:31:32 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN02 | time: 2026-07-30 17:31:32
2026-07-30 17:31:33 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN04 | time: 2026-07-30 17:31:32
2026-07-30 17:31:33 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN05 | time: 2026-07-30 17:31:32
2026-07-30 17:31:33 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN03 | time: 2026-07-30 17:31:32
2026-07-30 17:31:33 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN01 | time: 2026-07-30 17:31:32
2026-07-30 17:31:35 | INFO     | shms.app | ACC KDI] acc3-kdi-04 HEARTBEAT: Received 9000 packets total.
2026-07-30 17:31:37 | INFO     | shms.app | ACC KDI] acc2-kdi-01 HEARTBEAT: Received 5000 packets total.
2026-07-30 17:31:37 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-30 17:31:37 - {'strain_ue': 16.89, 'temp_c': 30.2}
2026-07-30 17:31:37 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-30 17:31:37 - {'strain_ue': 4.7, 'temp_c': 31.5}
2026-07-30 17:31:37 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-30 17:31:37 - {'strain_ue': -9.19, 'temp_c': 29.2}
2026-07-30 17:31:37 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-30 17:31:37 - {'strain_ue': -9.74, 'temp_c': 31.1}
2026-07-30 17:31:37 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-30 17:31:37 - {'strain_ue': 13.28, 'temp_c': 29.8}
2026-07-30 17:31:37 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN02 | time: 2026-07-30 17:31:37
2026-07-30 17:31:37 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN05 | time: 2026-07-30 17:31:37
2026-07-30 17:31:38 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN04 | time: 2026-07-30 17:31:37
2026-07-30 17:31:38 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN03 | time: 2026-07-30 17:31:37
2026-07-30 17:31:38 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN01 | time: 2026-07-30 17:31:37
2026-07-30 17:31:42 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-30 17:31:42 - {'strain_ue': 15.22, 'temp_c': 30.1}
2026-07-30 17:31:42 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-30 17:31:42 - {'strain_ue': -9.09, 'temp_c': 30.6}
2026-07-30 17:31:42 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-30 17:31:42 - {'strain_ue': 5.67, 'temp_c': 29.4}
2026-07-30 17:31:42 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-30 17:31:42 - {'strain_ue': -7.19, 'temp_c': 30.9}
2026-07-30 17:31:42 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-30 17:31:42 - {'strain_ue': 11.73, 'temp_c': 30.6}
2026-07-30 17:31:42 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN02 | time: 2026-07-30 17:31:42
2026-07-30 17:31:42 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN04 | time: 2026-07-30 17:31:42
2026-07-30 17:31:43 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN05 | time: 2026-07-30 17:31:42
2026-07-30 17:31:43 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN03 | time: 2026-07-30 17:31:42
2026-07-30 17:31:43 | INFO     | shms.email | [EMAIL] Config not found or disabled, skipping email.
2026-07-30 17:31:43 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN01 | time: 2026-07-30 17:31:42
2026-07-30 17:31:43 | INFO     | shms.app | ACC KDI] acc3-kdi-04 HEARTBEAT: Received 10000 packets total.
2026-07-30 17:31:45 | INFO     | shms.app | ACC KDI] acc2-kdi-01 HEARTBEAT: Received 6000 packets total.
2026-07-30 17:31:47 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-30 17:31:47 - {'strain_ue': 16.41, 'temp_c': 30.9}
2026-07-30 17:31:47 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-30 17:31:47 - {'strain_ue': 14.07, 'temp_c': 31.3}
2026-07-30 17:31:47 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-30 17:31:47 - {'strain_ue': -7.89, 'temp_c': 28.3}
2026-07-30 17:31:47 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-30 17:31:47 - {'strain_ue': -11.06, 'temp_c': 31.9}
2026-07-30 17:31:47 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-30 17:31:47 - {'strain_ue': 6.45, 'temp_c': 31.3}
2026-07-30 17:31:47 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN02 | time: 2026-07-30 17:31:47
2026-07-30 17:31:47 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN01 | time: 2026-07-30 17:31:47
2026-07-30 17:31:47 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN03 | time: 2026-07-30 17:31:47
2026-07-30 17:31:47 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN04 | time: 2026-07-30 17:31:47
2026-07-30 17:31:47 | INFO     | shms.email | [EMAIL] Config not found or disabled, skipping email.
2026-07-30 17:31:48 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN05 | time: 2026-07-30 17:31:47
2026-07-30 17:31:52 | INFO     | shms.app | ACC KDI] acc3-kdi-04 HEARTBEAT: Received 11000 packets total.
2026-07-30 17:31:52 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-30 17:31:52 - {'strain_ue': 13.84, 'temp_c': 31.4}
2026-07-30 17:31:52 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-30 17:31:52 - {'strain_ue': 13.8, 'temp_c': 30.5}
2026-07-30 17:31:52 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-30 17:31:52 - {'strain_ue': -7.24, 'temp_c': 29.8}
2026-07-30 17:31:52 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-30 17:31:52 - {'strain_ue': 4.83, 'temp_c': 31.9}
2026-07-30 17:31:52 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-30 17:31:52 - {'strain_ue': -9.77, 'temp_c': 28.4}
2026-07-30 17:31:52 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN02 | time: 2026-07-30 17:31:52
2026-07-30 17:31:52 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN01 | time: 2026-07-30 17:31:52
2026-07-30 17:31:52 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN03 | time: 2026-07-30 17:31:52
2026-07-30 17:31:53 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN05 | time: 2026-07-30 17:31:52
2026-07-30 17:31:53 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN04 | time: 2026-07-30 17:31:52
2026-07-30 17:31:54 | INFO     | shms.app | ACC KDI] acc2-kdi-01 HEARTBEAT: Received 7000 packets total.
2026-07-30 17:31:57 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-30 17:31:57 - {'strain_ue': 16.76, 'temp_c': 31.3}
2026-07-30 17:31:57 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-30 17:31:57 - {'strain_ue': -9.54, 'temp_c': 28.5}
2026-07-30 17:31:57 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-30 17:31:57 - {'strain_ue': -10.27, 'temp_c': 30.2}
2026-07-30 17:31:57 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-30 17:31:57 - {'strain_ue': 3.54, 'temp_c': 29.0}
2026-07-30 17:31:57 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-30 17:31:57 - {'strain_ue': 12.42, 'temp_c': 30.2}
2026-07-30 17:31:57 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN02 | time: 2026-07-30 17:31:57
2026-07-30 17:31:57 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN03 | time: 2026-07-30 17:31:57
2026-07-30 17:31:58 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN04 | time: 2026-07-30 17:31:57
2026-07-30 17:31:58 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN05 | time: 2026-07-30 17:31:57
2026-07-30 17:31:58 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN01 | time: 2026-07-30 17:31:57
2026-07-30 17:32:00 | INFO     | shms.app | ACC KDI] acc3-kdi-04 HEARTBEAT: Received 12000 packets total.
2026-07-30 17:32:00 | INFO     | shms.app | ACC LOG] Triggering save for acc3-kdi-04 (Pkt: 12000, Time: 102.2s)
2026-07-30 17:32:00 | INFO     | shms.app | ACC LOG] Saved rolling RAW: 20260730_173200_acc3-kdi-04.txt
2026-07-30 17:32:00 | INFO     | shms.fft | [ACC DB] SUCCESS: FFT History saved for acc3-kdi-04
2026-07-30 17:32:01 | INFO     | shms.app | ACC LOG] Triggering save for acc2-kdi-01 (Pkt: 7865, Time: 120.0s)
2026-07-30 17:32:01 | INFO     | shms.app | ACC LOG] Saved rolling RAW: 20260730_173201_acc2-kdi-01.txt
2026-07-30 17:32:01 | INFO     | shms.fft | [ACC DB] SUCCESS: FFT History saved for acc2-kdi-01
2026-07-30 17:32:02 | INFO     | shms.publisher | [STRAIN04] Sent: 2026-07-30 17:32:02 - {'strain_ue': -10.56, 'temp_c': 29.7}
2026-07-30 17:32:02 | INFO     | shms.publisher | [STRAIN02] Sent: 2026-07-30 17:32:02 - {'strain_ue': 13.02, 'temp_c': 30.5}
2026-07-30 17:32:02 | INFO     | shms.publisher | [STRAIN03] Sent: 2026-07-30 17:32:02 - {'strain_ue': -6.91, 'temp_c': 28.7}
2026-07-30 17:32:02 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-30 17:32:02 - {'strain_ue': 4.58, 'temp_c': 30.0}
2026-07-30 17:32:02 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-30 17:32:02 - {'strain_ue': 14.42, 'temp_c': 31.8}
2026-07-30 17:32:02 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN04 | time: 2026-07-30 17:32:02
2026-07-30 17:32:03 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN02 | time: 2026-07-30 17:32:02
2026-07-30 17:32:03 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN03 | time: 2026-07-30 17:32:02
2026-07-30 17:32:03 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN05 | time: 2026-07-30 17:32:02
2026-07-30 17:32:03 | INFO     | shms.subscriber | [IN] STRAIN -> strain | ID: STRAIN01 | time: 2026-07-30 17:32:02
2026-07-30 17:32:07 | INFO     | shms.publisher | [STRAIN05] Sent: 2026-07-30 17:32:07 - {'strain_ue': 5.89, 'temp_c': 29.6}
2026-07-30 17:32:07 | INFO     | shms.publisher | [STRAIN01] Sent: 2026-07-30 17:32:07 - {'strain_ue': 11.54, 'temp_c': 31.5}
